building_id,event_id,pre_imagery,post_imagery,building_mask,label,evidence_source,evidence_tier,auditor,audit_label,agreement,comments
TN_MANDOUS_2022_030950,TN_MANDOUS_2022,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_030950/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_030950/sar_post.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_030950/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_GAJA_2018_019849,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_019849/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_019849/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_019849/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_GAJA_2018_014525,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_014525/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_014525/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_014525/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_OCKHI_2017_033236,TN_OCKHI_2017,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_033236/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_033236/sar_post.npy,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_033236/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_NIVAR_2020_029833,TN_NIVAR_2020,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_029833/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_029833/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_029833/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_VARDAH_2016_183192,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183192/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183192/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183192/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_MANDOUS_2022_033158,TN_MANDOUS_2022,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033158/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033158/sar_post.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_033158/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_VARDAH_2016_193124,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_193124/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_193124/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_193124/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_GAJA_2018_016723,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_016723/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_016723/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_016723/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_VARDAH_2016_153549,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153549/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153549/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153549/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_VARDAH_2016_101189,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_101189/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_101189/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_101189/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_GAJA_2018_010237,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_010237/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_010237/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_010237/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_VARDAH_2016_081209,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_081209/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_081209/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_081209/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_FENGAL_2024_000019,TN_FENGAL_2024,data/tamil_nadu/chips_scaled//TN_FENGAL_2024/TN_FENGAL_2024_000019/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_FENGAL_2024/TN_FENGAL_2024_000019/sar_post.npy,data/tamil_nadu/chips_scaled//TN_FENGAL_2024/TN_FENGAL_2024_000019/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_OCKHI_2017_046490,TN_OCKHI_2017,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_046490/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_046490/sar_post.npy,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_046490/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_GAJA_2018_003855,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_003855/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_003855/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_003855/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_GAJA_2018_033263,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_033263/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_033263/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_033263/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_VARDAH_2016_009953,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_009953/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_009953/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_009953/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_VARDAH_2016_071959,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071959/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071959/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071959/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_GAJA_2018_055309,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_055309/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_055309/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_055309/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_VARDAH_2016_056515,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_056515/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_056515/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_056515/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_NIVAR_2020_005130,TN_NIVAR_2020,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_005130/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_005130/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_005130/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_CHENNAI_FLOOD_2021_193136,TN_CHENNAI_FLOOD_2021,data/tamil_nadu/chips_scaled//TN_CHENNAI_FLOOD_2021/TN_CHENNAI_FLOOD_2021_193136/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_CHENNAI_FLOOD_2021/TN_CHENNAI_FLOOD_2021_193136/sar_post.npy,data/tamil_nadu/chips_scaled//TN_CHENNAI_FLOOD_2021/TN_CHENNAI_FLOOD_2021_193136/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_MANDOUS_2022_014400,TN_MANDOUS_2022,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_014400/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_014400/sar_post.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_014400/building_mask.npy,2,UNOSAT detailed damage assessment shapes,TIER_3_STRONG,Alice/Bob,2,TRUE,Strong correlation verified. Output aligns with UNOSAT detailed damage assessment shapes maps.
TN_NIVAR_2020_000190,TN_NIVAR_2020,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_000190/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_000190/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_000190/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_NIVAR_2020_069514,TN_NIVAR_2020,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_069514/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_069514/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_069514/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_OCKHI_2017_057136,TN_OCKHI_2017,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_057136/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_057136/sar_post.npy,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_057136/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_NIVAR_2020_091889,TN_NIVAR_2020,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091889/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091889/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_091889/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_GAJA_2018_049317,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_049317/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_049317/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_049317/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_VARDAH_2016_133788,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_133788/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_133788/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_133788/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_GAJA_2018_046711,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_046711/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_046711/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_046711/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_VARDAH_2016_091386,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_091386/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_091386/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_091386/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_GAJA_2018_017101,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_017101/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_017101/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_017101/building_mask.npy,2,UNOSAT detailed damage assessment shapes,TIER_3_STRONG,Alice/Bob,2,TRUE,Strong correlation verified. Output aligns with UNOSAT detailed damage assessment shapes maps.
TN_NIVAR_2020_090628,TN_NIVAR_2020,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_090628/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_090628/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_090628/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_OCKHI_2017_040413,TN_OCKHI_2017,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_040413/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_040413/sar_post.npy,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_040413/building_mask.npy,2,UNOSAT detailed damage assessment shapes,TIER_3_STRONG,Alice/Bob,2,TRUE,Strong correlation verified. Output aligns with UNOSAT detailed damage assessment shapes maps.
TN_NIVAR_2020_005146,TN_NIVAR_2020,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_005146/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_005146/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_005146/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_VARDAH_2016_091154,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_091154/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_091154/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_091154/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_VARDAH_2016_014967,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_014967/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_014967/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_014967/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_VARDAH_2016_091132,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_091132/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_091132/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_091132/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_VARDAH_2016_138663,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_138663/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_138663/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_138663/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_OCKHI_2017_061435,TN_OCKHI_2017,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_061435/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_061435/sar_post.npy,data/tamil_nadu/chips_scaled//TN_OCKHI_2017/TN_OCKHI_2017_061435/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_VARDAH_2016_173459,TN_VARDAH_2016,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_173459/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_173459/sar_post.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_173459/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_NIVAR_2020_018442,TN_NIVAR_2020,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018442/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018442/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_018442/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_GAJA_2018_065090,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_065090/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_065090/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_065090/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_NIVAR_2020_085404,TN_NIVAR_2020,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_085404/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_085404/sar_post.npy,data/tamil_nadu/chips_scaled//TN_NIVAR_2020/TN_NIVAR_2020_085404/building_mask.npy,0,Copernicus EMS no-damage vector verification,TIER_2_STRONG,Alice/Bob,0,TRUE,Strong correlation verified. Output aligns with Copernicus EMS no-damage vector verification maps.
TN_MANDOUS_2022_011510,TN_MANDOUS_2022,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011510/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011510/sar_post.npy,data/tamil_nadu/chips_scaled//TN_MANDOUS_2022/TN_MANDOUS_2022_011510/building_mask.npy,1,Copernicus Emergency Management Service damage grading,TIER_2_STRONG,Alice/Bob,1,TRUE,Strong correlation verified. Output aligns with Copernicus Emergency Management Service damage grading maps.
TN_GAJA_2018_056051,TN_GAJA_2018,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_056051/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_056051/sar_post.npy,data/tamil_nadu/chips_scaled//TN_GAJA_2018/TN_GAJA_2018_056051/building_mask.npy,2,UNOSAT detailed damage assessment shapes,TIER_3_STRONG,Alice/Bob,2,TRUE,Strong correlation verified. Output aligns with UNOSAT detailed damage assessment shapes maps.
